"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1121 20.869334 20.869334 234.879334 234.879334
1122 17.879351 17.879351 231.889351 231.889351
1123 17.165011 17.165011 231.175011 231.175011
1128 15.354322 15.354322 229.364322 229.364322
1131 15.255514 15.255514 229.265514 229.265514
285000 215.144601 15.255514 215.144601 229.265514
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 57.507477 57.507477 -0.972523 -0.972523
2 55.010660 55.010660 -3.469340 -3.469340
10 54.193677 54.193677 -4.286323 -4.286323
41 51.212370 51.212370 -7.267630 -7.267630
42 49.902137 49.902137 -8.577863 -8.577863
43 48.389270 48.389270 -10.090730 -10.090730
47 47.880600 47.880600 -10.599400 -10.599400
51 47.772548 47.772548 -10.707452 -10.707452
61 47.201072 47.201072 -11.278928 -11.278928
67 46.679092 46.679092 -11.800908 -11.800908
76 46.302051 46.302051 -12.177949 -12.177949
78 45.955336 45.955336 -12.524664 -12.524664
201 38.317438 38.317438 -20.162562 -20.162562
203 37.531634 37.531634 -20.948366 -20.948366
208 37.216203 37.216203 -21.263797 -21.263797
209 36.417310 36.417310 -22.062690 -22.062690
214 35.369868 35.369868 -23.110132 -23.110132
227 34.230560 34.230560 -24.249440 -24.249440
330 33.991639 33.991639 -24.488361 -24.488361
360 33.882138 33.882138 -24.597862 -24.597862
681 33.557937 33.557937 -24.922063 -24.922063
682 29.038690 29.038690 -29.441310 -29.441310
1401 28.395019 28.395019 -30.084981 -30.084981
1403 26.341802 26.341802 -32.138198 -32.138198
1721 24.328821 24.328821 -34.151179 -34.151179
1731 23.329015 23.329015 -35.150985 -35.150985
1751 23.156302 23.156302 -35.323698 -35.323698
2705 21.868256 21.868256 -36.611744 -36.611744
2708 21.305272 21.305272 -37.174728 -37.174728
2740 20.855602 20.855602 -37.624398 -37.624398
4497 20.431670 20.431670 -38.048330 -38.048330
5551 19.983217 19.983217 -38.496783 -38.496783
5552 15.161416 15.161416 -43.318584 -43.318584
7376 15.035001 15.035001 -43.444999 -43.444999
285000 217.322779 15.035001 217.322779 -43.444999
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 58.654209 58.654209 0.174209 0.174209
5 57.691356 57.691356 -0.788644 -0.788644
13 57.481328 57.481328 -0.998672 -0.998672
16 55.955163 55.955163 -2.524837 -2.524837
41 41.189701 41.189701 -17.290299 -17.290299
47 39.778841 39.778841 -18.701159 -18.701159
67 39.232451 39.232451 -19.247549 -19.247549
70 38.571506 38.571506 -19.908494 -19.908494
81 30.986608 30.986608 -27.493392 -27.493392
241 28.563324 28.563324 -29.916676 -29.916676
243 28.239528 28.239528 -30.240472 -30.240472
279 28.228954 28.228954 -30.251046 -30.251046
441 25.891476 25.891476 -32.588524 -32.588524
456 25.560152 25.560152 -32.919848 -32.919848
473 25.395901 25.395901 -33.084099 -33.084099
2296 20.117280 20.117280 -38.362720 -38.362720
3567 19.508824 19.508824 -38.971176 -38.971176
4999 18.970537 18.970537 -39.509463 -39.509463
6047 18.450286 18.450286 -40.029714 -40.029714
285000 159.835948 18.450286 159.835948 -40.029714
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 60.521894 60.521894 2.041894 2.041894
2 58.942181 58.942181 0.462181 0.462181
4 58.902925 58.902925 0.422925 0.422925
5 58.321810 58.321810 -0.158190 -0.158190
14 57.760685 57.760685 -0.719315 -0.719315
28 57.633286 57.633286 -0.846714 -0.846714
41 25.596495 25.596495 -32.883505 -32.883505
43 24.012487 24.012487 -34.467513 -34.467513
44 23.617774 23.617774 -34.862226 -34.862226
47 23.424237 23.424237 -35.055763 -35.055763
60 23.418796 23.418796 -35.061204 -35.061204
69 22.821836 22.821836 -35.658164 -35.658164
681 22.225665 22.225665 -36.254335 -36.254335
682 19.592201 19.592201 -38.887799 -38.887799
697 18.770884 18.770884 -39.709116 -39.709116
802 17.808997 17.808997 -40.671003 -40.671003
804 17.116380 17.116380 -41.363620 -41.363620
1641 15.739329 15.739329 -42.740671 -42.740671
1648 15.090394 15.090394 -43.389606 -43.389606
1649 14.200638 14.200638 -44.279362 -44.279362
1673 13.762568 13.762568 -44.717432 -44.717432
2698 12.927831 12.927831 -45.552169 -45.552169
4495 12.878935 12.878935 -45.601065 -45.601065
4511 11.969546 11.969546 -46.510454 -46.510454
285000 165.133975 11.969546 165.133975 -46.510454
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.510134 85.510134 -527.569866 -527.569866
2 82.031934 82.031934 -531.048066 -531.048066
24 81.572117 81.572117 -531.507883 -531.507883
27 81.170666 81.170666 -531.909334 -531.909334
39 80.826759 80.826759 -532.253241 -532.253241
41 68.239783 68.239783 -544.840217 -544.840217
42 68.067088 68.067088 -545.012912 -545.012912
46 66.993166 66.993166 -546.086834 -546.086834
68 66.920651 66.920651 -546.159349 -546.159349
121 50.181444 50.181444 -562.898556 -562.898556
122 49.902945 49.902945 -563.177055 -563.177055
123 47.499816 47.499816 -565.580184 -565.580184
135 45.877751 45.877751 -567.202249 -567.202249
281 42.277500 42.277500 -570.802500 -570.802500
282 41.757129 41.757129 -571.322871 -571.322871
283 41.155258 41.155258 -571.924742 -571.924742
284 41.054205 41.054205 -572.025795 -572.025795
285 40.727676 40.727676 -572.352324 -572.352324
287 37.589583 37.589583 -575.490417 -575.490417
681 31.416051 31.416051 -581.663949 -581.663949
682 29.471932 29.471932 -583.608068 -583.608068
683 27.393251 27.393251 -585.686749 -585.686749
687 26.523248 26.523248 -586.556752 -586.556752
2296 24.289660 24.289660 -588.790340 -588.790340
2409 23.534099 23.534099 -589.545901 -589.545901
2820 23.283463 23.283463 -589.796537 -589.796537
2823 22.184050 22.184050 -590.895950 -590.895950
2824 21.266648 21.266648 -591.813352 -591.813352
2826 21.228986 21.228986 -591.851014 -591.851014
4775 20.555140 20.555140 -592.524860 -592.524860
4776 20.317987 20.317987 -592.762013 -592.762013
4780 20.018895 20.018895 -593.061105 -593.061105
4782 19.225833 19.225833 -593.854167 -593.854167
6701 18.909671 18.909671 -594.170329 -594.170329
6715 18.819341 18.819341 -594.260659 -594.260659
6728 18.074818 18.074818 -595.005182 -595.005182
285000 181.095987 18.074818 181.095987 -595.005182
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 30.849217 30.849217 -582.230783 -582.230783
2 27.912621 27.912621 -585.167379 -585.167379
6 27.557206 27.557206 -585.522794 -585.522794
8 27.103019 27.103019 -585.976981 -585.976981
9 26.696842 26.696842 -586.383158 -586.383158
24 25.752278 25.752278 -587.327722 -587.327722
567 24.918272 24.918272 -588.161728 -588.161728
1601 24.846926 24.846926 -588.233074 -588.233074
1603 24.689636 24.689636 -588.390364 -588.390364
1604 24.384025 24.384025 -588.695975 -588.695975
1605 24.203175 24.203175 -588.876825 -588.876825
1606 23.812532 23.812532 -589.267468 -589.267468
2251 21.437872 21.437872 -591.642128 -591.642128
2683 21.423910 21.423910 -591.656090 -591.656090
2693 21.241729 21.241729 -591.838271 -591.838271
4454 20.169160 20.169160 -592.910840 -592.910840
4481 19.885913 19.885913 -593.194087 -593.194087
5312 19.369191 19.369191 -593.710809 -593.710809
5322 18.403568 18.403568 -594.676432 -594.676432
6786 18.144204 18.144204 -594.935796 -594.935796
6787 16.643826 16.643826 -596.436174 -596.436174
6794 16.500133 16.500133 -596.579867 -596.579867
6813 15.694126 15.694126 -597.385874 -597.385874
285000 187.459172 15.694126 187.459172 -597.385874
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 143.440466 143.440466 -469.639534 -469.639534
3 143.401253 143.401253 -469.678747 -469.678747
4 141.735580 141.735580 -471.344420 -471.344420
17 141.663810 141.663810 -471.416190 -471.416190
41 58.858676 58.858676 -554.221324 -554.221324
42 56.587805 56.587805 -556.492195 -556.492195
43 56.043727 56.043727 -557.036273 -557.036273
47 54.907088 54.907088 -558.172912 -558.172912
49 54.558420 54.558420 -558.521580 -558.521580
72 54.286839 54.286839 -558.793161 -558.793161
78 53.229175 53.229175 -559.850825 -559.850825
121 48.717439 48.717439 -564.362561 -564.362561
122 48.030403 48.030403 -565.049597 -565.049597
123 47.159511 47.159511 -565.920489 -565.920489
125 47.033745 47.033745 -566.046255 -566.046255
126 46.957714 46.957714 -566.122286 -566.122286
127 45.746050 45.746050 -567.333950 -567.333950
131 45.571305 45.571305 -567.508695 -567.508695
138 45.498848 45.498848 -567.581152 -567.581152
141 43.210277 43.210277 -569.869723 -569.869723
161 41.349615 41.349615 -571.730385 -571.730385
162 40.677642 40.677642 -572.402358 -572.402358
164 40.030895 40.030895 -573.049105 -573.049105
165 39.701588 39.701588 -573.378412 -573.378412
175 38.552400 38.552400 -574.527600 -574.527600
201 37.646952 37.646952 -575.433048 -575.433048
202 34.293921 34.293921 -578.786079 -578.786079
203 33.913664 33.913664 -579.166336 -579.166336
211 33.572354 33.572354 -579.507646 -579.507646
212 33.548735 33.548735 -579.531265 -579.531265
224 32.672672 32.672672 -580.407328 -580.407328
225 32.113891 32.113891 -580.966109 -580.966109
601 25.757264 25.757264 -587.322736 -587.322736
602 24.058901 24.058901 -589.021099 -589.021099
634 24.048651 24.048651 -589.031349 -589.031349
639 23.246379 23.246379 -589.833621 -589.833621
2353 23.240920 23.240920 -589.839080 -589.839080
3681 22.325687 22.325687 -590.754313 -590.754313
5473 21.826330 21.826330 -591.253670 -591.253670
6065 21.084091 21.084091 -591.995909 -591.995909
6070 19.214355 19.214355 -593.865645 -593.865645
285000 159.260185 19.214355 159.260185 -593.865645
