"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
2786 434.315590 434.315590 447.955590 447.955590
2789 421.808907 421.808907 435.448907 435.448907
2792 409.823646 409.823646 423.463646 423.463646
4692 407.754223 407.754223 421.394223 421.394223
4699 407.437127 407.437127 421.077127 421.077127
4707 406.002801 406.002801 419.642801 419.642801
285000 1295.017315 406.002801 1295.017315 419.642801
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 911.657788 911.657788 1106.457788 1106.457788
2 910.331882 910.331882 1105.131882 1105.131882
4 909.837504 909.837504 1104.637504 1104.637504
8 909.203093 909.203093 1104.003093 1104.003093
13 909.089335 909.089335 1103.889335 1103.889335
16 908.789078 908.789078 1103.589078 1103.589078
19 906.564793 906.564793 1101.364793 1101.364793
41 820.321030 820.321030 1015.121030 1015.121030
42 817.942744 817.942744 1012.742744 1012.742744
44 816.239775 816.239775 1011.039775 1011.039775
49 814.385511 814.385511 1009.185511 1009.185511
81 805.254330 805.254330 1000.054330 1000.054330
82 791.912706 791.912706 986.712706 986.712706
121 759.384481 759.384481 954.184481 954.184481
124 757.333165 757.333165 952.133165 952.133165
133 757.332257 757.332257 952.132257 952.132257
161 741.012563 741.012563 935.812563 935.812563
163 740.098785 740.098785 934.898785 934.898785
190 739.256180 739.256180 934.056180 934.056180
198 736.025441 736.025441 930.825441 930.825441
241 654.510129 654.510129 849.310129 849.310129
242 650.983595 650.983595 845.783595 845.783595
247 649.483360 649.483360 844.283360 844.283360
361 586.732278 586.732278 781.532278 781.532278
362 582.220370 582.220370 777.020370 777.020370
385 581.971839 581.971839 776.771839 776.771839
388 581.466905 581.466905 776.266905 776.266905
761 537.685444 537.685444 732.485444 732.485444
770 533.196964 533.196964 727.996964 727.996964
1801 494.734615 494.734615 689.534615 689.534615
1803 492.907054 492.907054 687.707054 687.707054
1811 492.086337 492.086337 686.886337 686.886337
2324 457.643040 457.643040 652.443040 652.443040
2327 445.370333 445.370333 640.170333 640.170333
3612 442.728137 442.728137 637.528137 637.528137
3619 441.642896 441.642896 636.442896 636.442896
3646 440.420726 440.420726 635.220726 635.220726
285000 1545.831036 440.420726 1545.831036 635.220726
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 910.347281 910.347281 1105.147281 1105.147281
2 906.692587 906.692587 1101.492587 1101.492587
6 906.090247 906.090247 1100.890247 1100.890247
17 903.632666 903.632666 1098.432666 1098.432666
41 771.448782 771.448782 966.248782 966.248782
441 730.205782 730.205782 925.005782 925.005782
453 728.865040 728.865040 923.665040 923.665040
459 728.655871 728.655871 923.455871 923.455871
462 727.757146 727.757146 922.557146 922.557146
465 727.698572 727.698572 922.498572 922.498572
481 672.628576 672.628576 867.428576 867.428576
484 671.979885 671.979885 866.779885 866.779885
485 671.405358 671.405358 866.205358 866.205358
487 670.578881 670.578881 865.378881 865.378881
500 669.268938 669.268938 864.068938 864.068938
681 449.152125 449.152125 643.952125 643.952125
684 448.020825 448.020825 642.820825 642.820825
685 446.296312 446.296312 641.096312 641.096312
699 445.298990 445.298990 640.098990 640.098990
2292 424.821887 424.821887 619.621887 619.621887
2296 405.662598 405.662598 600.462598 600.462598
2297 365.421397 365.421397 560.221397 560.221397
3532 363.282278 363.282278 558.082278 558.082278
3538 362.856815 362.856815 557.656815 557.656815
3539 358.245897 358.245897 553.045897 553.045897
285000 1371.379135 358.245897 1371.379135 553.045897
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 811.673580 811.673580 1006.473580 1006.473580
2 808.358631 808.358631 1003.158631 1003.158631
14 808.126090 808.126090 1002.926090 1002.926090
23 808.053366 808.053366 1002.853366 1002.853366
29 805.820153 805.820153 1000.620153 1000.620153
41 756.338708 756.338708 951.138708 951.138708
42 754.964021 754.964021 949.764021 949.764021
48 754.565064 754.565064 949.365064 949.365064
51 753.131969 753.131969 947.931969 947.931969
55 751.560632 751.560632 946.360632 946.360632
81 686.240817 686.240817 881.040817 881.040817
82 685.522014 685.522014 880.322014 880.322014
83 682.673835 682.673835 877.473835 877.473835
90 681.899596 681.899596 876.699596 876.699596
110 681.582015 681.582015 876.382015 876.382015
121 640.457973 640.457973 835.257973 835.257973
146 639.934886 639.934886 834.734886 834.734886
721 632.457088 632.457088 827.257088 827.257088
722 629.317041 629.317041 824.117041 824.117041
726 627.563807 627.563807 822.363807 822.363807
751 627.155786 627.155786 821.955786 821.955786
881 625.359140 625.359140 820.159140 820.159140
906 623.491825 623.491825 818.291825 818.291825
1041 549.444988 549.444988 744.244988 744.244988
1042 549.042847 549.042847 743.842847 743.842847
1044 547.499974 547.499974 742.299974 742.299974
1045 547.140879 547.140879 741.940879 741.940879
1056 545.102364 545.102364 739.902364 739.902364
1061 544.584773 544.584773 739.384773 739.384773
5089 522.502579 522.502579 717.302579 717.302579
5509 516.758196 516.758196 711.558196 711.558196
7221 514.904840 514.904840 709.704840 709.704840
7225 514.090012 514.090012 708.890012 708.890012
7231 513.962259 513.962259 708.762259 708.762259
7245 512.120607 512.120607 706.920607 706.920607
285000 1499.264457 512.120607 1499.264457 706.920607
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 487.345433 487.345433 353.755433 353.755433
6 486.851486 486.851486 353.261486 353.261486
17 483.737198 483.737198 350.147198 350.147198
2005 458.967622 458.967622 325.377622 325.377622
2851 458.192509 458.192509 324.602509 324.602509
2853 456.484274 456.484274 322.894274 322.894274
2856 455.891519 455.891519 322.301519 322.301519
2857 454.415043 454.415043 320.825043 320.825043
5169 453.674433 453.674433 320.084433 320.084433
6421 453.246196 453.246196 319.656196 319.656196
6424 451.791392 451.791392 318.201392 318.201392
6427 450.061875 450.061875 316.471875 316.471875
285000 1682.184406 450.061875 1682.184406 316.471875
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 766.735872 766.735872 633.145872 633.145872
2 764.132741 764.132741 630.542741 630.542741
3 763.994376 763.994376 630.404376 630.404376
5 763.033849 763.033849 629.443849 629.443849
8 762.464789 762.464789 628.874789 628.874789
12 761.050167 761.050167 627.460167 627.460167
16 759.806821 759.806821 626.216821 626.216821
161 640.121280 640.121280 506.531280 506.531280
172 639.845227 639.845227 506.255227 506.255227
241 559.062668 559.062668 425.472668 425.472668
242 558.545341 558.545341 424.955341 424.955341
243 558.138054 558.138054 424.548054 424.548054
245 557.335990 557.335990 423.745990 423.745990
255 555.811089 555.811089 422.221089 422.221089
265 555.213957 555.213957 421.623957 421.623957
271 555.178384 555.178384 421.588384 421.588384
1201 546.051063 546.051063 412.461063 412.461063
1202 545.789240 545.789240 412.199240 412.199240
1203 545.031383 545.031383 411.441383 411.441383
1206 544.390907 544.390907 410.800907 410.800907
1207 542.445270 542.445270 408.855270 408.855270
1216 541.452123 541.452123 407.862123 407.862123
2511 496.376767 496.376767 362.786767 362.786767
2518 470.377209 470.377209 336.787209 336.787209
4051 470.141230 470.141230 336.551230 336.551230
4054 469.360050 469.360050 335.770050 335.770050
4057 467.041556 467.041556 333.451556 333.451556
285000 1512.364678 467.041556 1512.364678 333.451556
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 663.536734 663.536734 529.946734 529.946734
2 658.095848 658.095848 524.505848 524.505848
11 657.599703 657.599703 524.009703 524.009703
24 656.487948 656.487948 522.897948 522.897948
41 654.906003 654.906003 521.316003 521.316003
50 653.614274 653.614274 520.024274 520.024274
121 647.379131 647.379131 513.789131 513.789131
122 644.732605 644.732605 511.142605 511.142605
124 644.032860 644.032860 510.442860 510.442860
130 643.864853 643.864853 510.274853 510.274853
133 642.602171 642.602171 509.012171 509.012171
149 642.363645 642.363645 508.773645 508.773645
151 641.902539 641.902539 508.312539 508.312539
157 641.790930 641.790930 508.200930 508.200930
641 596.069722 596.069722 462.479722 462.479722
647 594.749098 594.749098 461.159098 461.159098
651 593.947081 593.947081 460.357081 460.357081
657 593.391950 593.391950 459.801950 459.801950
2005 582.033318 582.033318 448.443318 448.443318
2055 511.433722 511.433722 377.843722 377.843722
2280 433.103341 433.103341 299.513341 299.513341
3492 432.765807 432.765807 299.175807 299.175807
3494 430.519032 430.519032 296.929032 296.929032
3497 430.504761 430.504761 296.914761 296.914761
285000 1408.435472 430.504761 1408.435472 296.914761
