"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1001 1881345.356830 1881345.356830 1880853.826830 1880853.826830
1016 1879577.381408 1879577.381408 1879085.851408 1879085.851408
2122 1583959.683716 1583959.683716 1583468.153716 1583468.153716
2426 675946.938188 675946.938188 675455.408188 675455.408188
2430 661442.349894 661442.349894 660950.819894 660950.819894
2439 641908.386274 641908.386274 641416.856274 641416.856274
3851 641743.898133 641743.898133 641252.368133 641252.368133
3854 641551.211430 641551.211430 641059.681430 641059.681430
3858 641475.160961 641475.160961 640983.630961 640983.630961
3866 641286.235861 641286.235861 640794.705861 640794.705861
5676 463410.863453 463410.863453 462919.333453 462919.333453
7621 462730.697404 462730.697404 462239.167404 462239.167404
7630 462383.782079 462383.782079 461892.252079 461892.252079
285000 17131628.019110 462383.782079 17131628.019110 461892.252079
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 26438004.707196 26438004.707196 26437513.177196 26437513.177196
4 26425863.504076 26425863.504076 26425371.974076 26425371.974076
10 26421693.523420 26421693.523420 26421201.993420 26421201.993420
11 26418943.540109 26418943.540109 26418452.010109 26418452.010109
15 26417911.740120 26417911.740120 26417420.210120 26417420.210120
41 6710186.428783 6710186.428783 6709694.898783 6709694.898783
50 6708467.813152 6708467.813152 6707976.283152 6707976.283152
81 3800635.744162 3800635.744162 3800144.214162 3800144.214162
84 3800559.396198 3800559.396198 3800067.866198 3800067.866198
85 3799395.441861 3799395.441861 3798903.911861 3798903.911861
91 3799328.822999 3799328.822999 3798837.292999 3798837.292999
102 3798504.050940 3798504.050940 3798012.520940 3798012.520940
601 2386603.196031 2386603.196031 2386111.666031 2386111.666031
602 2384095.324856 2384095.324856 2383603.794856 2383603.794856
603 2383912.829559 2383912.829559 2383421.299559 2383421.299559
605 2383590.187535 2383590.187535 2383098.657535 2383098.657535
609 2379597.344523 2379597.344523 2379105.814523 2379105.814523
2038 2164815.919435 2164815.919435 2164324.389435 2164324.389435
2047 2061531.128787 2061531.128787 2061039.598787 2061039.598787
2256 1529545.865088 1529545.865088 1529054.335088 1529054.335088
2259 1422382.012180 1422382.012180 1421890.482180 1421890.482180
2262 1399199.419897 1399199.419897 1398707.889897 1398707.889897
2500 1281164.135662 1281164.135662 1280672.605662 1280672.605662
2501 1259738.321842 1259738.321842 1259246.791842 1259246.791842
4011 1259475.460953 1259475.460953 1258983.930953 1258983.930953
4013 1259063.161800 1259063.161800 1258571.631800 1258571.631800
4015 1258936.112053 1258936.112053 1258444.582053 1258444.582053
4025 1258558.768999 1258558.768999 1258067.238999 1258067.238999
5431 949388.830818 949388.830818 948897.300818 948897.300818
5436 795235.168344 795235.168344 794743.638344 794743.638344
7062 794173.371999 794173.371999 793681.841999 793681.841999
7071 794064.402830 794064.402830 793572.872830 793572.872830
7074 794049.225284 794049.225284 793557.695284 793557.695284
7075 793687.781769 793687.781769 793196.251769 793196.251769
7094 793616.412876 793616.412876 793124.882876 793124.882876
285000 9723030.715160 793616.412876 9723030.715160 793124.882876
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 19569484.186552 19569484.186552 19568992.656552 19568992.656552
10 19569190.398762 19569190.398762 19568698.868762 19568698.868762
27 19568222.521200 19568222.521200 19567730.991200 19567730.991200
41 7988256.347644 7988256.347644 7987764.817644 7987764.817644
44 7987129.370851 7987129.370851 7986637.840851 7986637.840851
45 7986662.979478 7986662.979478 7986171.449478 7986171.449478
51 7984522.093132 7984522.093132 7984030.563132 7984030.563132
62 7984452.774306 7984452.774306 7983961.244306 7983961.244306
201 4671282.465473 4671282.465473 4670790.935473 4670790.935473
202 4669733.810804 4669733.810804 4669242.280804 4669242.280804
204 4667883.895686 4667883.895686 4667392.365686 4667392.365686
209 4665583.141775 4665583.141775 4665091.611775 4665091.611775
236 4665168.989871 4665168.989871 4664677.459871 4664677.459871
441 3760401.980680 3760401.980680 3759910.450680 3759910.450680
443 3760127.865798 3760127.865798 3759636.335798 3759636.335798
448 3759053.606712 3759053.606712 3758562.076712 3758562.076712
456 3757265.212614 3757265.212614 3756773.682614 3756773.682614
841 2484397.416565 2484397.416565 2483905.886565 2483905.886565
842 2480786.801165 2480786.801165 2480295.271165 2480295.271165
844 2479708.916166 2479708.916166 2479217.386166 2479217.386166
855 2478433.037987 2478433.037987 2477941.507987 2477941.507987
2086 1361035.733923 1361035.733923 1360544.203923 1360544.203923
2088 1291637.575093 1291637.575093 1291146.045093 1291146.045093
2089 1185862.906073 1185862.906073 1185371.376073 1185371.376073
2090 957891.231638 957891.231638 957399.701638 957399.701638
3051 956763.551105 956763.551105 956272.021105 956272.021105
3054 955566.612145 955566.612145 955075.082145 955075.082145
3061 954155.711065 954155.711065 953664.181065 953664.181065
4945 939545.812103 939545.812103 939054.282103 939054.282103
5902 938102.603216 938102.603216 937611.073216 937611.073216
285000 8307184.306620 938102.603216 8307184.306620 937611.073216
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 22134387.119054 22134387.119054 22134216.919054 22134216.919054
2 22129626.994586 22129626.994586 22129456.794586 22129456.794586
3 22120839.552038 22120839.552038 22120669.352038 22120669.352038
5 22117636.269412 22117636.269412 22117466.069412 22117466.069412
33 22112144.558886 22112144.558886 22111974.358886 22111974.358886
201 15687835.492622 15687835.492622 15687665.292622 15687665.292622
202 15679058.076943 15679058.076943 15678887.876943 15678887.876943
203 15677359.763246 15677359.763246 15677189.563246 15677189.563246
205 15673392.993993 15673392.993993 15673222.793993 15673222.793993
208 15672290.536415 15672290.536415 15672120.336415 15672120.336415
233 15665308.867804 15665308.867804 15665138.667804 15665138.667804
321 3614753.972485 3614753.972485 3614583.772485 3614583.772485
324 3614325.169346 3614325.169346 3614154.969346 3614154.969346
326 3614303.656352 3614303.656352 3614133.456352 3614133.456352
332 3614116.396514 3614116.396514 3613946.196514 3613946.196514
348 3613886.174516 3613886.174516 3613715.974516 3613715.974516
359 3613249.432263 3613249.432263 3613079.232263 3613079.232263
801 2832393.649617 2832393.649617 2832223.449617 2832223.449617
804 2830414.869085 2830414.869085 2830244.669085 2830244.669085
806 2828558.177576 2828558.177576 2828387.977576 2828387.977576
828 2828040.004753 2828040.004753 2827869.804753 2827869.804753
2137 816339.907800 816339.907800 816169.707800 816169.707800
2149 813916.778669 813916.778669 813746.578669 813746.578669
3171 813583.059692 813583.059692 813412.859692 813412.859692
3174 813394.248729 813394.248729 813224.048729 813224.048729
3176 812775.300284 812775.300284 812605.100284 812605.100284
3198 812712.959933 812712.959933 812542.759933 812542.759933
5204 784540.605928 784540.605928 784370.405928 784370.405928
6501 784478.691521 784478.691521 784308.491521 784308.491521
6503 784097.294131 784097.294131 783927.094131 783927.094131
6505 783787.739345 783787.739345 783617.539345 783617.539345
6508 783384.599814 783384.599814 783214.399814 783214.399814
6533 782978.080972 782978.080972 782807.880972 782807.880972
285000 11670850.401097 782978.080972 11670850.401097 782807.880972
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 20938525.094579 20938525.094579 20938354.894579 20938354.894579
3 20931961.033917 20931961.033917 20931790.833917 20931790.833917
5 20929500.319420 20929500.319420 20929330.119420 20929330.119420
10 20926733.855580 20926733.855580 20926563.655580 20926563.655580
81 9117041.335791 9117041.335791 9116871.135791 9116871.135791
82 9115831.762796 9115831.762796 9115661.562796 9115661.562796
83 9112425.616402 9112425.616402 9112255.416402 9112255.416402
85 9111747.556771 9111747.556771 9111577.356771 9111577.356771
88 9109491.731982 9109491.731982 9109321.531982 9109321.531982
113 9107288.181270 9107288.181270 9107117.981270 9107117.981270
401 6581308.943088 6581308.943088 6581138.743088 6581138.743088
402 6579668.525199 6579668.525199 6579498.325199 6579498.325199
404 6578507.996006 6578507.996006 6578337.796006 6578337.796006
412 6577903.231402 6577903.231402 6577733.031402 6577733.031402
415 6577178.137255 6577178.137255 6577007.937255 6577007.937255
423 6576167.614721 6576167.614721 6575997.414721 6575997.414721
481 4796678.444069 4796678.444069 4796508.244069 4796508.244069
490 4791958.992500 4791958.992500 4791788.792500 4791788.792500
521 2530438.967272 2530438.967272 2530268.767272 2530268.767272
522 2525818.765880 2525818.765880 2525648.565880 2525648.565880
523 2525162.831739 2525162.831739 2524992.631739 2524992.631739
525 2524325.454802 2524325.454802 2524155.254802 2524155.254802
528 2522816.607512 2522816.607512 2522646.407512 2522646.407512
553 2520549.314526 2520549.314526 2520379.114526 2520379.114526
2207 2118756.122758 2118756.122758 2118585.922758 2118585.922758
2208 2081864.154041 2081864.154041 2081693.954041 2081693.954041
2209 2079576.290967 2079576.290967 2079406.090967 2079406.090967
2212 1843006.065835 1843006.065835 1842835.865835 1842835.865835
2222 741755.922254 741755.922254 741585.722254 741585.722254
2226 532980.403349 532980.403349 532810.203349 532810.203349
2232 430202.900313 430202.900313 430032.700313 430032.700313
3371 429665.330048 429665.330048 429495.130048 429495.130048
3374 429543.213435 429543.213435 429373.013435 429373.013435
3376 429349.422203 429349.422203 429179.222203 429179.222203
3398 428990.250305 428990.250305 428820.050305 428820.050305
3409 428905.531196 428905.531196 428735.331196 428735.331196
285000 7840491.637774 428905.531196 7840491.637774 428735.331196
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 30330302.793132 30330302.793132 30330132.593132 30330132.593132
7 30329421.547594 30329421.547594 30329251.347594 30329251.347594
10 30317883.806437 30317883.806437 30317713.606437 30317713.606437
121 14781401.745915 14781401.745915 14781231.545915 14781231.545915
123 14778995.373756 14778995.373756 14778825.173756 14778825.173756
130 14772064.583060 14772064.583060 14771894.383060 14771894.383060
321 12677584.274238 12677584.274238 12677414.074238 12677414.074238
323 12676547.253592 12676547.253592 12676377.053592 12676377.053592
330 12671191.264884 12671191.264884 12671021.064884 12671021.064884
481 10050346.353700 10050346.353700 10050176.153700 10050176.153700
482 10047198.864014 10047198.864014 10047028.664014 10047028.664014
