"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
73 2571546.114516 2571546.114516 2571866.304516 2571866.304516
75 2571546.107682 2571546.107682 2571866.297682 2571866.297682
77 2571543.104177 2571543.104177 2571863.294177 2571863.294177
79 2571520.652276 2571520.652276 2571840.842276 2571840.842276
81 208111.058352 208111.058352 208431.248352 208431.248352
83 208111.057985 208111.057985 208431.247985 208431.247985
85 208110.981147 208110.981147 208431.171147 208431.171147
87 208110.950155 208110.950155 208431.140155 208431.140155
89 208100.578385 208100.578385 208420.768385 208420.768385
151 6355.339613 6355.339613 6675.529613 6675.529613
152 6355.339491 6355.339491 6675.529491 6675.529491
153 6355.337417 6355.337417 6675.527417 6675.527417
155 6355.278934 6355.278934 6675.468934 6675.468934
157 6355.250194 6355.250194 6675.440194 6675.440194
160 6355.233823 6355.233823 6675.423823 6675.423823
33335 0.000000 0.000000 320.190000 320.190000
120000 0.000000 0.000000 0.000000 320.190000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 30233521.818591 30233521.818591 30233842.008591 30233842.008591
3 30233521.814119 30233521.814119 30233842.004119 30233842.004119
6 30233521.755083 30233521.755083 30233841.945083 30233841.945083
8 30233521.601370 30233521.601370 30233841.791370 30233841.791370
9 30233396.867479 30233396.867479 30233717.057479 30233717.057479
11 156329.230727 156329.230727 156649.420727 156649.420727
13 156329.228189 156329.228189 156649.418189 156649.418189
16 156329.222811 156329.222811 156649.412811 156649.412811
18 156328.168901 156328.168901 156648.358901 156648.358901
20 156322.869076 156322.869076 156643.059076 156643.059076
41 142007.169280 142007.169280 142327.359280 142327.359280
42 142007.169224 142007.169224 142327.359224 142327.359224
43 142007.167957 142007.167957 142327.357957 142327.357957
46 142007.088809 142007.088809 142327.278809 142327.278809
47 142007.049006 142007.049006 142327.239006 142327.239006
49 142003.111978 142003.111978 142323.301978 142323.301978
251 126853.669284 126853.669284 127173.859284 127173.859284
252 126853.669203 126853.669203 127173.859203 127173.859203
253 126853.668938 126853.668938 127173.858938 127173.858938
256 126853.652589 126853.652589 127173.842589 127173.842589
258 126852.808292 126852.808292 127172.998292 127172.998292
259 126851.589746 126851.589746 127171.779746 127171.779746
34311 0.000000 0.000000 320.190000 320.190000
120000 0.000000 0.000000 0.000000 320.190000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 68345862.500000 68345862.500000 68346182.690000 68346182.690000
3 68345862.497487 68345862.497487 68346182.687487 68346182.687487
5 68345862.494305 68345862.494305 68346182.684305 68346182.684305
7 68345858.881958 68345858.881958 68346179.071958 68346179.071958
9 68345784.084583 68345784.084583 68346104.274583 68346104.274583
11 58705649.101456 58705649.101456 58705969.291456 58705969.291456
14 58705649.101253 58705649.101253 58705969.291253 58705969.291253
15 58705649.095209 58705649.095209 58705969.285209 58705969.285209
17 58705646.191817 58705646.191817 58705966.381817 58705966.381817
19 58705511.307322 58705511.307322 58705831.497322 58705831.497322
21 23333352.301465 23333352.301465 23333672.491465 23333672.491465
24 23333352.301003 23333352.301003 23333672.491003 23333672.491003
26 23333352.223541 23333352.223541 23333672.413541 23333672.413541
27 23333349.581042 23333349.581042 23333669.771042 23333669.771042
29 23333267.877160 23333267.877160 23333588.067160 23333588.067160
41 11204789.493991 11204789.493991 11205109.683991 11205109.683991
43 11204789.492543 11204789.492543 11205109.682543 11205109.682543
46 11204789.457919 11204789.457919 11205109.647919 11205109.647919
48 11204788.411467 11204788.411467 11205108.601467 11205108.601467
49 11204717.683303 11204717.683303 11205037.873303 11205037.873303
61 6439102.663933 6439102.663933 6439422.853933 6439422.853933
63 6439102.658722 6439102.658722 6439422.848722 6439422.848722
66 6439102.585167 6439102.585167 6439422.775167 6439422.775167
68 6439101.574695 6439101.574695 6439421.764695 6439421.764695
