"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1552 6446.313896 6446.313896 6276.113896 6276.113896
1554 6446.289224 6446.289224 6276.089224 6276.089224
135000 45659.855485 6446.289224 45659.855485 6276.089224
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 15394231.093262 15394231.093262 15394060.893262 15394060.893262
2 15394218.437457 15394218.437457 15394048.237457 15394048.237457
5 15394204.314964 15394204.314964 15394034.114964 15394034.114964
8 15394195.670894 15394195.670894 15394025.470894 15394025.470894
21 108881.209192 108881.209192 108711.009192 108711.009192
22 108879.811691 108879.811691 108709.611691 108709.611691
25 108878.513732 108878.513732 108708.313732 108708.313732
28 108877.920539 108877.920539 108707.720539 108707.720539
401 19165.724661 19165.724661 18995.524661 18995.524661
403 19165.677978 19165.677978 18995.477978 18995.477978
406 19165.677187 19165.677187 18995.477187 18995.477187
407 19165.623063 19165.623063 18995.423063 18995.423063
543 4665.636809 4665.636809 4495.436809 4495.436809
1372 4665.630529 4665.630529 4495.430529 4495.430529
1374 4665.623382 4665.623382 4495.423382 4495.423382
1376 4665.601491 4665.601491 4495.401491 4495.401491
1377 4665.530356 4665.530356 4495.330356 4495.330356
2338 3206.112829 3206.112829 3035.912829 3035.912829
2982 3206.068699 3206.068699 3035.868699 3035.868699
2985 3205.904041 3205.904041 3035.704041 3035.704041
2988 3205.752173 3205.752173 3035.552173 3035.552173
135000 2487480.091861 3205.752173 2487480.091861 3035.552173
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 6489613.659898 6489613.659898 6489443.459898 6489443.459898
2 6489605.715754 6489605.715754 6489435.515754 6489435.515754
5 6489597.230916 6489597.230916 6489427.030916 6489427.030916
8 6489592.320655 6489592.320655 6489422.120655 6489422.120655
111 75235.227761 75235.227761 75065.027761 75065.027761
112 75234.380321 75234.380321 75064.180321 75064.180321
115 75233.385265 75233.385265 75063.185265 75063.185265
118 75232.739015 75232.739015 75062.539015 75062.539015
131 52919.982699 52919.982699 52749.782699 52749.782699
138 52919.655449 52919.655449 52749.455449 52749.455449
695 18317.454061 18317.454061 18147.254061 18147.254061
728 5928.760603 5928.760603 5758.560603 5758.560603
1481 5928.625416 5928.625416 5758.425416 5758.425416
1486 5928.520365 5928.520365 5758.320365 5758.320365
2152 5886.027095 5886.027095 5715.827095 5715.827095
2871 5886.015221 5886.015221 5715.815221 5715.815221
2873 5886.007060 5886.007060 5715.807060 5715.807060
135000 255940.733216 5886.007060 255940.733216 5715.807060
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 15872690.384846 15872690.384846 15872220.634846 15872220.634846
2 15872640.772678 15872640.772678 15872171.022678 15872171.022678
6 15872638.569210 15872638.569210 15872168.819210 15872168.819210
31 8171505.966288 8171505.966288 8171036.216288 8171036.216288
32 8171468.045448 8171468.045448 8170998.295448 8170998.295448
36 8171466.759300 8171466.759300 8170997.009300 8170997.009300
61 2328864.665996 2328864.665996 2328394.915996 2328394.915996
65 2328864.076564 2328864.076564 2328394.326564 2328394.326564
141 45405.614284 45405.614284 44935.864284 44935.864284
142 45404.604358 45404.604358 44934.854358 44934.854358
146 45404.207528 45404.207528 44934.457528 44934.457528
421 8500.529505 8500.529505 8030.779505 8030.779505
422 8500.358849 8500.358849 8030.608849 8030.608849
425 8500.341247 8500.341247 8030.591247 8030.591247
428 8500.277566 8500.277566 8030.527566 8030.527566
1225 5634.325330 5634.325330 5164.575330 5164.575330
1771 5633.957549 5633.957549 5164.207549 5164.207549
1775 5633.911043 5633.911043 5164.161043 5164.161043
2250 1501.454269 1501.454269 1031.704269 1031.704269
2931 1501.427627 1501.427627 1031.677627 1031.677627
2937 1501.409901 1501.409901 1031.659901 1031.659901
135000 2750018.873208 1501.409901 2750018.873208 1031.659901
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 6376289.280526 6376289.280526 6375819.530526 6375819.530526
2 6376259.873921 6376259.873921 6375790.123921 6375790.123921
6 6376259.757138 6376259.757138 6375790.007138 6375790.007138
81 639605.588817 639605.588817 639135.838817 639135.838817
82 639599.194589 639599.194589 639129.444589 639129.444589
381 142700.509475 142700.509475 142230.759475 142230.759475
382 142696.841251 142696.841251 142227.091251 142227.091251
386 142696.820306 142696.820306 142227.070306 142227.070306
1030 54420.077304 54420.077304 53950.327304 53950.327304
1037 53041.046520 53041.046520 52571.296520 52571.296520
1082 13793.782449 13793.782449 13324.032449 13324.032449
1692 13793.445161 13793.445161 13323.695161 13323.695161
2111 3054.983692 3054.983692 2585.233692 2585.233692
2852 3054.702820 3054.702820 2584.952820 2584.952820
135000 2750018.873208 3054.702820 2750018.873208 2584.952820
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 53209049.094818 53209049.094818 53208579.344818 53208579.344818
2 53208945.221875 53208945.221875 53208475.471875 53208475.471875
6 53208942.378200 53208942.378200 53208472.628200 53208472.628200
21 7172151.994525 7172151.994525 7171682.244525 7171682.244525
22 7172120.197845 7172120.197845 7171650.447845 7171650.447845
26 7172118.505606 7172118.505606 7171648.755606 7171648.755606
31 4136408.408743 4136408.408743 4135938.658743 4135938.658743
32 4136391.833431 4136391.833431 4135922.083431 4135922.083431
36 4136390.495972 4136390.495972 4135920.745972 4135920.745972
91 2276532.310117 2276532.310117 2276062.560117 2276062.560117
92 2276510.377265 2276510.377265 2276040.627265 2276040.627265
96 2276510.302130 2276510.302130 2276040.552130 2276040.552130
121 651749.108108 651749.108108 651279.358108 651279.358108
141 616097.926152 616097.926152 615628.176152 615628.176152
142 616086.190978 616086.190978 615616.440978 615616.440978
146 616085.951756 616085.951756 615616.201756 615616.201756
351 173462.837946 173462.837946 172993.087946 172993.087946
352 173458.408849 173458.408849 172988.658849 172988.658849
663 155545.846640 155545.846640 155076.096640 155076.096640
705 135050.990513 135050.990513 134581.240513 134581.240513
710 133938.669746 133938.669746 133468.919746 133468.919746
716 122734.106520 122734.106520 122264.356520 122264.356520
739 18400.095578 18400.095578 17930.345578 17930.345578
744 5642.736641 5642.736641 5172.986641 5172.986641
745 2444.234350 2444.234350 1974.484350 1974.484350
1492 2444.219312 2444.219312 1974.469312 1974.469312
1496 2444.187199 2444.187199 1974.437199 1974.437199
135000 4551931.709810 2444.187199 4551931.709810 1974.437199
