"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
4447 1.399739 1.399739 1.409739 1.409739
5329 1.399409 1.399409 1.409409 1.409409
5860 1.398847 1.398847 1.408847 1.408847
17164 1.351413 1.351413 1.361413 1.361413
17822 1.350304 1.350304 1.360304 1.360304
17829 1.349956 1.349956 1.359956 1.359956
90360 0.941788 0.941788 0.951788 0.951788
90892 0.941341 0.941341 0.951341 0.951341
90898 0.941170 0.941170 0.951170 0.951170
96514 0.889804 0.889804 0.899804 0.899804
97292 0.889191 0.889191 0.899191 0.899191
97294 0.889031 0.889031 0.899031 0.899031
97807 0.768998 0.768998 0.778998 0.778998
98612 0.767913 0.767913 0.777913 0.777913
135000 7.832632 0.767913 7.832632 0.777913
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 34.219649 34.219649 -96.390351 -96.390351
2 34.209708 34.209708 -96.400292 -96.400292
8 34.208737 34.208737 -96.401263 -96.401263
10 34.208595 34.208595 -96.401405 -96.401405
11 14.518353 14.518353 -116.091647 -116.091647
12 14.512901 14.512901 -116.097099 -116.097099
15 14.509299 14.509299 -116.100701 -116.100701
91 8.211523 8.211523 -122.398477 -122.398477
92 8.209171 8.209171 -122.400829 -122.400829
94 8.208357 8.208357 -122.401643 -122.401643
96 8.203395 8.203395 -122.406605 -122.406605
161 3.591244 3.591244 -127.018756 -127.018756
163 3.590320 3.590320 -127.019680 -127.019680
165 3.588733 3.588733 -127.021267 -127.021267
647 2.121322 2.121322 -128.488678 -128.488678
733 1.880927 1.880927 -128.729073 -128.729073
1033 1.397445 1.397445 -129.212555 -129.212555
1661 1.396262 1.396262 -129.213738 -129.213738
1663 1.396224 1.396224 -129.213776 -129.213776
1665 1.394169 1.394169 -129.215831 -129.215831
11328 0.587361 0.587361 -130.022639 -130.022639
12161 0.586911 0.586911 -130.023089 -130.023089
12166 0.586240 0.586240 -130.023760 -130.023760
135000 4.279089 0.586240 4.279089 -130.023760
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
