"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 32522.685660 32522.685660 32432.355660 32432.355660
6 32515.530428 32515.530428 32425.200428 32425.200428
41 26666.911700 26666.911700 26576.581700 26576.581700
42 26650.611831 26650.611831 26560.281831 26560.281831
44 26611.557751 26611.557751 26521.227751 26521.227751
45 26581.319181 26581.319181 26490.989181 26490.989181
71 4451.797665 4451.797665 4361.467665 4361.467665
76 4438.699550 4438.699550 4348.369550 4348.369550
620 2740.837743 2740.837743 2650.507743 2650.507743
623 1932.503879 1932.503879 1842.173879 1842.173879
624 1592.835555 1592.835555 1502.505555 1502.505555
1421 1591.736306 1591.736306 1501.406306 1501.406306
1423 1591.043644 1591.043644 1500.713644 1500.713644
1426 1589.296488 1589.296488 1498.966488 1498.966488
1430 1589.200977 1589.200977 1498.870977 1498.870977
1970 1264.185412 1264.185412 1173.855412 1173.855412
1974 962.461872 962.461872 872.131872 872.131872
1980 896.709571 896.709571 806.379571 806.379571
1983 592.712961 592.712961 502.382961 502.382961
2225 544.197737 544.197737 453.867737 453.867737
2227 492.765162 492.765162 402.435162 402.435162
2229 89.545455 89.545455 -0.784545 -0.784545
2921 89.030910 89.030910 -1.299090 -1.299090
2930 88.375770 88.375770 -1.954230 -1.954230
135000 51139.710087 88.375770 51139.710087 -1.954230
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4528.619670 4528.619670 4594.229670 4594.229670
3 4521.709691 4521.709691 4587.319691 4587.319691
9 4516.100058 4516.100058 4581.710058 4581.710058
281 3556.074285 3556.074285 3621.684285 3621.684285
284 3555.991489 3555.991489 3621.601489 3621.601489
285 3552.736251 3552.736251 3618.346251 3618.346251
287 3550.364775 3550.364775 3615.974775 3615.974775
289 3546.077605 3546.077605 3611.687605 3611.687605
301 1425.538071 1425.538071 1491.148071 1491.148071
304 1418.749315 1418.749315 1484.359315 1484.359315
310 1418.446092 1418.446092 1484.056092 1484.056092
451 1356.519456 1356.519456 1422.129456 1422.129456
452 1340.647149 1340.647149 1406.257149 1406.257149
824 950.645487 950.645487 1016.255487 1016.255487
979 725.567436 725.567436 791.177436 791.177436
1016 715.649063 715.649063 781.259063 781.259063
1023 639.846303 639.846303 705.456303 705.456303
1266 351.221783 351.221783 416.831783 416.831783
1277 301.684611 301.684611 367.294611 367.294611
1317 294.441879 294.441879 360.051879 360.051879
1319 267.502150 267.502150 333.112150 333.112150
1320 189.232900 189.232900 254.842900 254.842900
1831 188.847059 188.847059 254.457059 254.457059
1834 187.330260 187.330260 252.940260 252.940260
135000 18028.082275 187.330260 18028.082275 252.940260
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 51513.014120 51513.014120 51578.624120 51578.624120
2 51193.786865 51193.786865 51259.396865 51259.396865
11 35169.237036 35169.237036 35234.847036 35234.847036
12 35151.196855 35151.196855 35216.806855 35216.806855
13 35100.095053 35100.095053 35165.705053 35165.705053
16 35098.347862 35098.347862 35163.957862 35163.957862
18 35070.200745 35070.200745 35135.810745 35135.810745
31 21660.267181 21660.267181 21725.877181 21725.877181
32 21614.324230 21614.324230 21679.934230 21679.934230
35 21609.282070 21609.282070 21674.892070 21674.892070
38 21574.530571 21574.530571 21640.140571 21640.140571
71 11018.726095 11018.726095 11084.336095 11084.336095
73 11011.632444 11011.632444 11077.242444 11077.242444
78 10978.503272 10978.503272 11044.113272 11044.113272
91 6880.696714 6880.696714 6946.306714 6946.306714
92 6831.274621 6831.274621 6896.884621 6896.884621
121 2298.947520 2298.947520 2364.557520 2364.557520
125 2295.728916 2295.728916 2361.338916 2361.338916
128 2293.485237 2293.485237 2359.095237 2359.095237
129 2289.578991 2289.578991 2355.188991 2355.188991
271 1222.294968 1222.294968 1287.904968 1287.904968
273 1220.265480 1220.265480 1285.875480 1285.875480
275 1219.812989 1219.812989 1285.422989 1285.422989
705 778.252069 778.252069 843.862069 843.862069
707 643.405040 643.405040 709.015040 709.015040
708 550.054769 550.054769 615.664769 615.664769
709 391.755323 391.755323 457.365323 457.365323
1472 391.653080 391.653080 457.263080 457.263080
1474 390.880863 390.880863 456.490863 456.490863
1478 389.817817 389.817817 455.427817 455.427817
