"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
3 1061601858.701744 1061601858.701744 1061601896.471744 1061601896.471744
7 1061601044.396846 1061601044.396846 1061601082.166846 1061601082.166846
10 1061600813.815403 1061600813.815403 1061600851.585403 1061600851.585403
11 15441382.865303 15441382.865303 15441420.635303 15441420.635303
12 15441351.994067 15441351.994067 15441389.764067 15441389.764067
14 15441337.745641 15441337.745641 15441375.515641 15441375.515641
251 7681298.824678 7681298.824678 7681336.594678 7681336.594678
253 7681293.867268 7681293.867268 7681331.637268 7681331.637268
491 5788031.364742 5788031.364742 5788069.134742 5788069.134742
492 5788017.704444 5788017.704444 5788055.474444 5788055.474444
493 5788011.851251 5788011.851251 5788049.621251 5788049.621251
572 4692657.770869 4692657.770869 4692695.540869 4692695.540869
926 2959879.762674 2959879.762674 2959917.532674 2959917.532674
932 2182557.461856 2182557.461856 2182595.231856 2182595.231856
1337 2034588.464868 2034588.464868 2034626.234868 2034626.234868
1842 2034584.950594 2034584.950594 2034622.720594 2034622.720594
1843 2034576.975953 2034576.975953 2034614.745953 2034614.745953
3728 1548702.521136 1548702.521136 1548740.291136 1548740.291136
4362 1548700.526703 1548700.526703 1548738.296703 1548738.296703
4364 1548698.608537 1548698.608537 1548736.378537 1548736.378537
4365 1548696.373216 1548696.373216 1548734.143216 1548734.143216
4367 1548694.333990 1548694.333990 1548732.103990 1548732.103990
5274 855597.559887 855597.559887 855635.329887 855635.329887
5823 855592.100847 855592.100847 855629.870847 855629.870847
5825 855591.394901 855591.394901 855629.164901 855629.164901
135000 80067689.025029 855591.394901 80067689.025029 855629.164901
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 216890513.586573 216890513.586573 216890551.356573 216890551.356573
2 216889614.113559 216889614.113559 216889651.883559 216889651.883559
4 216889209.230492 216889209.230492 216889247.000492 216889247.000492
11 65233008.304951 65233008.304951 65233046.074951 65233046.074951
12 65232948.197479 65232948.197479 65232985.967479 65232985.967479
13 65232934.301338 65232934.301338 65232972.071338 65232972.071338
20 65232899.732161 65232899.732161 65232937.502161 65232937.502161
21 27839507.005262 27839507.005262 27839544.775262 27839544.775262
22 27839456.506512 27839456.506512 27839494.276512 27839494.276512
30 27839447.760640 27839447.760640 27839485.530640 27839485.530640
111 27483805.115315 27483805.115315 27483842.885315 27483842.885315
114 27483768.134978 27483768.134978 27483805.904978 27483805.904978
121 8947290.479551 8947290.479551 8947328.249551 8947328.249551
122 8947275.360271 8947275.360271 8947313.130271 8947313.130271
123 8947273.500610 8947273.500610 8947311.270610 8947311.270610
125 8947258.462968 8947258.462968 8947296.232968 8947296.232968
705 5655653.081185 5655653.081185 5655690.851185 5655690.851185
707 4430772.579959 4430772.579959 4430810.349959 4430810.349959
712 3597547.215327 3597547.215327 3597584.985327 3597584.985327
714 3354131.021934 3354131.021934 3354168.791934 3354168.791934
1472 3354126.427678 3354126.427678 3354164.197678 3354164.197678
1475 3354119.183103 3354119.183103 3354156.953103 3354156.953103
1479 3354116.391829 3354116.391829 3354154.161829 3354154.161829
1890 796695.013797 796695.013797 796732.783797 796732.783797
2721 796694.031433 796694.031433 796731.801433 796731.801433
2723 796692.559122 796692.559122 796730.329122 796730.329122
2725 796686.935483 796686.935483 796724.705483 796724.705483
135000 88594717.513505 796686.935483 88594717.513505 796724.705483
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 29695020.806652 29695020.806652 29695058.576652 29695058.576652
2 29695009.809079 29695009.809079 29695047.579079 29695047.579079
3 29694994.231134 29694994.231134 29695032.001134 29695032.001134
8 29694976.423073 29694976.423073 29695014.193073 29695014.193073
41 11799853.041712 11799853.041712 11799890.811712 11799890.811712
42 11799821.835866 11799821.835866 11799859.605866 11799859.605866
44 11799820.558744 11799820.558744 11799858.328744 11799858.328744
49 11799817.723711 11799817.723711 11799855.493711 11799855.493711
331 3098032.996542 3098032.996542 3098070.766542 3098070.766542
332 3098025.040039 3098025.040039 3098062.810039 3098062.810039
333 3098015.103547 3098015.103547 3098052.873547 3098052.873547
1062 1923440.124327 1923440.124327 1923477.894327 1923477.894327
1064 1357186.489069 1357186.489069 1357224.259069 1357224.259069
1070 767780.777791 767780.777791 767818.547791 767818.547791
1073 724746.333538 724746.333538 724784.103538 724784.103538
1681 724746.134071 724746.134071 724783.904071 724783.904071
1683 724739.768178 724739.768178 724777.538178 724777.538178
5307 693746.048797 693746.048797 693783.818797 693783.818797
5843 693738.092031 693738.092031 693775.862031 693775.862031
135000 80067689.025029 693738.092031 80067689.025029 693775.862031
