"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 288661639.490313 288661639.490313 288661696.100313 288661696.100313
3 288112848.331343 288112848.331343 288112904.941343 288112904.941343
11 111234745.760231 111234745.760231 111234802.370231 111234802.370231
13 111172099.283138 111172099.283138 111172155.893138 111172155.893138
81 11154332.974109 11154332.974109 11154389.584109 11154389.584109
82 11093967.150104 11093967.150104 11094023.760104 11094023.760104
89 11086312.126566 11086312.126566 11086368.736566 11086368.736566
251 4395621.480151 4395621.480151 4395678.090151 4395678.090151
253 4383219.108262 4383219.108262 4383275.718262 4383275.718262
642 4250634.546594 4250634.546594 4250691.156594 4250691.156594
649 3849208.497189 3849208.497189 3849265.107189 3849265.107189
926 1559553.187784 1559553.187784 1559609.797784 1559609.797784
930 795662.570220 795662.570220 795719.180220 795719.180220
938 761383.724678 761383.724678 761440.334678 761440.334678
1602 759540.603367 759540.603367 759597.213367 759597.213367
1603 758442.770750 758442.770750 758499.380750 758499.380750
1609 754358.255478 754358.255478 754414.865478 754414.865478
135000 187665757.168053 754358.255478 187665757.168053 754414.865478
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14448868.771374 14448868.771374 14448850.671374 14448850.671374
2 14416633.763559 14416633.763559 14416615.663559 14416615.663559
4 14414614.065210 14414614.065210 14414595.965210 14414595.965210
8 14413094.451650 14413094.451650 14413076.351650 14413076.351650
81 14101626.342625 14101626.342625 14101608.242625 14101608.242625
83 14081759.854973 14081759.854973 14081741.754973 14081741.754973
131 13287667.435745 13287667.435745 13287649.335745 13287649.335745
132 13239481.474455 13239481.474455 13239463.374455 13239463.374455
133 13230734.591644 13230734.591644 13230716.491644 13230716.491644
501 8796034.516398 8796034.516398 8796016.416398 8796016.416398
508 7678767.816054 7678767.816054 7678749.716054 7678749.716054
645 7009757.279646 7009757.279646 7009739.179646 7009739.179646
727 6976860.109509 6976860.109509 6976842.009509 6976842.009509
728 6655106.620375 6655106.620375 6655088.520375 6655088.520375
1482 6643447.033848 6643447.033848 6643428.933848 6643428.933848
1483 6635086.542992 6635086.542992 6635068.442992 6635068.442992
1851 3212249.726669 3212249.726669 3212231.626669 3212231.626669
1855 2669883.868321 2669883.868321 2669865.768321 2669865.768321
1864 1187188.141321 1187188.141321 1187170.041321 1187170.041321
2701 1186487.260744 1186487.260744 1186469.160744 1186469.160744
2703 1181934.397298 1181934.397298 1181916.297298 1181916.297298
2709 1177881.708525 1177881.708525 1177863.608525 1177863.608525
135000 115474804.268151 1177881.708525 115474804.268151 1177863.608525
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 107966009.151440 107966009.151440 107965991.051440 107965991.051440
4 107903041.447979 107903041.447979 107903023.347979 107903023.347979
6 107685464.243130 107685464.243130 107685446.143130 107685446.143130
31 35171410.335842 35171410.335842 35171392.235842 35171392.235842
32 35111703.866889 35111703.866889 35111685.766889 35111685.766889
36 35091723.580276 35091723.580276 35091705.480276 35091705.480276
40 35067935.755585 35067935.755585 35067917.655585 35067917.655585
51 23199291.329341 23199291.329341 23199273.229341 23199273.229341
52 23135081.199219 23135081.199219 23135063.099219 23135063.099219
53 23131899.921002 23131899.921002 23131881.821002 23131881.821002
61 21299901.869927 21299901.869927 21299883.769927 21299883.769927
64 21239552.597492 21239552.597492 21239534.497492 21239534.497492
241 16907659.075294 16907659.075294 16907640.975294 16907640.975294
261 16645373.956324 16645373.956324 16645355.856324 16645355.856324
266 16632445.190472 16632445.190472 16632427.090472 16632427.090472
268 16629188.452708 16629188.452708 16629170.352708 16629170.352708
291 5163984.394548 5163984.394548 5163966.294548 5163966.294548
292 5142057.693950 5142057.693950 5142039.593950 5142039.593950
294 5134468.763799 5134468.763799 5134450.663799 5134450.663799
994 3309195.270222 3309195.270222 3309177.170222 3309177.170222
997 1793524.591067 1793524.591067 1793506.491067 1793506.491067
1001 1626696.574291 1626696.574291 1626678.474291 1626678.474291
1642 1618429.606207 1618429.606207 1618411.506207 1618411.506207
2279 1262076.619173 1262076.619173 1262058.519173 1262058.519173
2283 1109486.132307 1109486.132307 1109468.032307 1109468.032307
2952 1102341.258088 1102341.258088 1102323.158088 1102323.158088
135000 63357390.982599 1102341.258088 63357390.982599 1102323.158088
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 391371394.198102 391371394.198102 391371376.098101 391371376.098101
2 391038779.746486 391038779.746486 391038761.646486 391038761.646486
4 390597027.171407 390597027.171407 390597009.071407 390597009.071407
6 390403326.713076 390403326.713076 390403308.613076 390403308.613076
7 389931028.944563 389931028.944563 389931010.844563 389931010.844563
10 389668068.857566 389668068.857566 389668050.757566 389668050.757566
11 96755745.101921 96755745.101921 96755727.001921 96755727.001921
21 71104567.580129 71104567.580129 71104549.480129 71104549.480129
24 71021620.432531 71021620.432531 71021602.332531 71021602.332531
26 70873974.735785 70873974.735785 70873956.635785 70873956.635785
61 8644258.670380 8644258.670380 8644240.570380 8644240.570380
62 8643293.315792 8643293.315792 8643275.215792 8643275.215792
63 8619460.987868 8619460.987868 8619442.887868 8619442.887868
603 6696215.712783 6696215.712783 6696197.612783 6696197.612783
605 4100136.132798 4100136.132798 4100118.032798 4100118.032798
609 3617595.698347 3617595.698347 3617577.598347 3617577.598347
1411 3615925.350981 3615925.350981 3615907.250981 3615907.250981
1413 3600307.869319 3600307.869319 3600289.769319 3600289.769319
2021 2825964.512333 2825964.512333 2825946.412333 2825946.412333
